,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"19-,47-,13+,60+,43-,58+,45-,14+",False,plasmid_0,58,212638,1.051343,0.12091,75,0.380313,False
plasmid_1,"1-,49-,43-,58+,45-,53+,23+",False,plasmid_1,58,330127,1.229706,0.015761,13,0.394033,False
plasmid_2,"25+,49-,43-,58+,45-",False,plasmid_2,58,34835,1.187724,0.182202,29,0.399455,False
plasmid_3,"40-,56-,65-,50+,44+,46-,48+,46-,41+,56-,64-,50+,4+",False,plasmid_3,48,202531,1.019729,0.08299,128,0.372995,False
plasmid_4,"41+,56-,65-,50+,44+",True,plasmid_4,44,9620,1.154681,0.888046,69,0.363825,False
plasmid_5,42+,True,plasmid_5,42,5472,0.903453,0.761513,36,0.372076,False
plasmid_6,"45+,66+,43+,60-,20-",False,plasmid_6,43,49592,0.907521,0.104654,14,0.379799,False
plasmid_7,"43+,60-",True,plasmid_7,43,3363,2.237786,0.922985,4,0.493012,False
plasmid_8,49+,False,plasmid_8,49,610,1.342288,0.752459,6,0.514754,False
plasmid_9,45+,True,plasmid_9,45,1903,2.531546,0.823437,2,0.499737,False
plasmid_10,"33-,55+,64-,50+",False,plasmid_10,50,14858,0.445682,0.163144,26,0.329519,False
