,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"48+,37+,48+,23-,5+,35+,26+,49+,29+,13+,34+",False,plasmid_0,49,314492,1.2169,0.020741,18,0.393237,False
plasmid_1,"2+,40+,19+,51-,26+,49+,29+",False,plasmid_1,49,424421,0.995197,0.0124,15,0.3719,False
plasmid_2,"28+,44+,27+",True,plasmid_2,27,4657,0.475457,0.799227,56,0.330041,False
plasmid_3,"33-,30+,43+,12+",True,plasmid_3,12,68771,1.488519,0.810269,147,0.340172,True
plasmid_4,"6+,36-,46+,18+,43-,30-",False,plasmid_4,18,199989,0.939412,0.139848,109,0.37144,False
plasmid_5,"20+,46-,36+,50-,24-,50+",False,plasmid_5,20,23328,0.382832,0.592893,51,0.309114,False
plasmid_6,24+,False,plasmid_6,24,6279,0.384754,0.809365,34,0.355311,False
plasmid_7,"36-,45+,25+",True,plasmid_7,25,6833,0.939712,0.756622,37,0.358408,False
plasmid_8,"17+,32+,21+,32-,11+,32+,22+,32+,9+,41-,38+,34-,4-",False,plasmid_8,22,525284,0.922943,0.05366,66,0.366876,False
plasmid_9,29+,True,plasmid_9,29,1795,8.493587,0.872981,2,0.513649,False
plasmid_10,"8-,35+,26+",False,plasmid_10,26,159675,1.066274,0.029479,25,0.383141,False
plasmid_11,"36-,45+,1+,40+,15-,51-,26+",False,plasmid_11,26,573161,0.979895,0.00622,13,0.374783,False
plasmid_12,"35+,26+",True,plasmid_12,26,3889,4.278217,0.897146,9,0.4973,False
plasmid_13,"51-,26+",True,plasmid_13,26,3359,0.501462,0.924085,4,0.493599,False
plasmid_14,46+,False,plasmid_14,46,175,0.83189,0.685714,6,0.371429,False
