,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"9-,79-,95-,35-,90+,27-,92-,15+,46-,1+,93-,30+",False,plasmid_0,90,622532,1.00864,0.011617,27,0.377193,False
plasmid_1,"27-,55+,3-,88-,73-,89-,76+,45+,7+,35-,90+",False,plasmid_1,90,529518,1.061523,0.009966,14,0.386151,True
plasmid_2,"10-,95-,35-,90+,27-,92-,12-,46-",False,plasmid_2,90,119055,0.995909,0.039847,7,0.37974,False
plasmid_3,23+,True,plasmid_3,23,5165,0.432764,0.813746,10,0.335721,False
plasmid_4,"37+,86+,49-,39-,42-,63-,56+,21+,59-,40-,70+,48+,65+,68+,34-,29-,78-,43+,57+,61+,91+,36-,16+",True,plasmid_4,16,38773,0.708158,0.605396,65,0.356872,False
plasmid_5,"44-,52-,87+,82+,84+,80+,62-,54-",False,plasmid_5,82,3511,0.571375,0.049559,1,0.350043,False
plasmid_6,"51-,87+,83+,84+,81-,62-,53-",False,plasmid_6,83,2576,0.524437,0.067547,1,0.358696,False
plasmid_7,24+,True,plasmid_7,24,5143,5.552452,0.700953,8,0.368073,True
plasmid_8,17+,True,plasmid_8,17,14473,0.499631,0.551717,29,0.35314,False
plasmid_9,"61-,58-,43-,77+,29+,31+,68-,64-,48-,71+",True,plasmid_9,31,9174,0.468525,0.41465,18,0.369523,False
plasmid_10,35+,True,plasmid_10,35,1812,3.176074,0.86479,2,0.509934,False
plasmid_11,"5-,55-,27+,97+",False,plasmid_11,27,232302,1.041968,0.020262,25,0.381654,False
plasmid_12,"92+,27+",True,plasmid_12,27,3363,1.699422,0.922985,4,0.492417,False
plasmid_13,55+,False,plasmid_13,55,610,0.914727,0.752459,6,0.514754,False
plasmid_14,"86+,50+,39-,47-,63-,69+,21+,60-",False,plasmid_14,21,10047,0.334233,0.432666,11,0.362496,False
