,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,126+,True,plasmid_0,126,5275,0.482357,0.723981,5,0.313365,False
plasmid_1,"278+,297+,286+,213+,231+,295-,236+,287+,262+,175-,234+,209+,264+,93+",True,plasmid_1,93,14798,0.784909,0.463846,24,0.338762,False
plasmid_2,145+,True,plasmid_2,145,3734,0.43561,0.907874,3,0.347349,False
plasmid_3,148+,False,plasmid_3,148,3673,0.407139,0.666485,6,0.31963,False
plasmid_4,"127-,223+,279+,110+",True,plasmid_4,110,13088,1.361564,0.695141,21,0.3329,False
plasmid_5,86+,True,plasmid_5,86,9966,0.777831,0.813365,22,0.350993,False
plasmid_6,"47+,245+,255+,247-,226-,273-,241-,97-,169-,143+,301-,256+,216-,265+,222+,283-,267+,278+,284+,210-",True,plasmid_6,143,41232,1.336189,0.622356,63,0.3547,False
plasmid_7,"194+,244-,140+,21+,256+,216-,265+,222+,283-,243-,286+,253-,277-,227+",True,plasmid_7,21,47679,1.358769,0.753959,67,0.349105,False
plasmid_8,96+,True,plasmid_8,96,8954,1.160757,0.935895,11,0.372683,False
plasmid_9,118+,True,plasmid_9,118,6604,0.634825,0.584191,5,0.323743,False
plasmid_10,"158+,140-,221+",False,plasmid_10,158,7601,0.405705,0.69504,7,0.320353,False
plasmid_11,"251+,274-,293-,263-,265+,298+,282+,224-,243-,239+,300+,277-",False,plasmid_11,251,2155,2.986532,0.065429,1,0.396752,False
plasmid_12,"187-,271-,121+",True,plasmid_12,121,8107,1.640875,0.485383,6,0.360183,False
plasmid_13,166+,True,plasmid_13,166,2875,0.664977,0.523826,1,0.341217,False
plasmid_14,128+,True,plasmid_14,128,5122,13.597935,0.703827,8,0.368216,True
plasmid_15,"27+,274-,261+,296+,265+,298+,282+,212+,284+,252-,300+,277-",True,plasmid_15,27,35291,1.204908,0.556459,30,0.379133,False
plasmid_16,"66+,245+,254+,247-,281+,249-,290-,273-,240-",True,plasmid_16,66,18155,1.042469,0.458386,26,0.358964,False
plasmid_17,117+,True,plasmid_17,117,6630,1.174143,0.578281,10,0.36727,False
plasmid_18,"217+,42+,204+,15+,207-",False,plasmid_18,204,74085,1.250914,0.015833,5,0.38472,False
plasmid_19,"63-,204+,177+",False,plasmid_19,204,20220,1.074789,0.058012,5,0.381108,False
plasmid_20,"82+,204+,131-",False,plasmid_20,204,16821,0.656227,0.069734,5,0.33155,False
plasmid_21,"257+,113+,257-,279-,223-,181-,204+",False,plasmid_21,204,11438,0.695836,0.202308,10,0.325581,False
plasmid_22,204+,False,plasmid_22,204,1324,3.053319,0.885952,5,0.362538,False
plasmid_23,"223+,279+,257+",False,plasmid_23,223,810,1.68938,0.532099,4,0.360494,False
