,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"6+,59-,41+,56+,39-,44+,45+,46+,49+,46+,23+",False,plasmid_0,56,193406,1.115449,0.032817,26,0.38595,False
plasmid_1,"2+,41+,56+,39-,58-,21+",False,plasmid_1,56,293698,1.01425,0.016405,8,0.376462,False
plasmid_2,49+,False,plasmid_2,49,256,0.360117,0.847656,3,0.511719,False
plasmid_3,26+,True,plasmid_3,26,8052,0.442227,0.872454,26,0.353701,False
plasmid_4,"33+,48+,65-",True,plasmid_4,33,5053,0.959581,0.79814,23,0.40471,False
plasmid_5,"48+,64+,52+,47+,62+,36+",True,plasmid_5,36,5058,0.409381,0.683472,25,0.343416,False
plasmid_6,"65+,48-,67-,27+",True,plasmid_6,27,7430,0.789306,0.837416,36,0.3821,False
plasmid_7,34+,True,plasmid_7,34,4592,0.492026,0.756315,8,0.366725,False
plasmid_8,38+,False,plasmid_8,38,3379,0.346129,0.612607,2,0.363717,False
plasmid_9,"28-,67+,48+,64+,52+,30+,29+,47-,52-",True,plasmid_9,30,18033,0.663876,0.350136,49,0.36655,False
plasmid_10,32+,True,plasmid_10,32,4895,0.527365,0.460266,9,0.357916,False
plasmid_11,41+,True,plasmid_11,41,1795,9.166467,0.872981,2,0.512535,False
plasmid_12,"20+,44-,39+,68-",False,plasmid_12,39,41124,1.443366,0.08664,10,0.407451,False
plasmid_13,"10+,42-,9+,58+,39+",False,plasmid_13,39,238669,1.022955,0.01518,12,0.379128,False
plasmid_14,"44-,39+",True,plasmid_14,39,3894,4.227442,0.895994,9,0.495891,False
plasmid_15,"58+,39+",True,plasmid_15,39,3364,0.446998,0.922711,4,0.491974,False
plasmid_16,58+,False,plasmid_16,58,80,0.734563,0.925,1,0.475,False
plasmid_17,"35+,67+,48+,64+,52+",False,plasmid_17,48,4882,0.631603,0.045473,13,0.353953,False
