,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"245+,203+,518+,12+,97+,229-,491+,54+,127+,194+,528-,503-",True,plasmid_0,97,72358,0.68286,0.829694,116,0.336881,False
plasmid_1,"206+,164-,291+,141+,409+,55-,507-,445-,443+,93-,185-,245+",True,plasmid_1,206,19828,0.613416,0.573078,36,0.343958,False
plasmid_2,"528+,112+,127+,194+,528-,503-",True,plasmid_2,194,6659,0.612097,0.752365,10,0.353957,False
plasmid_3,"292+,141+,409+,87+,193-,411-",True,plasmid_3,87,8232,0.486141,0.579082,10,0.33309,False
plasmid_4,"503+,529+,358+,187+,275-,297+,551+,546+,314-,299-,497-,537-",False,plasmid_4,187,3472,0.877335,0.277362,3,0.350518,False
plasmid_5,"557-,327-,502-,30+,153-,130-",False,plasmid_5,30,18357,0.385918,0.464836,11,0.300648,False
plasmid_6,"421-,125-,184+,42+,122+,456+,306+,257+,225+,337+,144+,293+,180-,412-",True,plasmid_6,42,23465,0.961236,0.532154,24,0.355849,False
plasmid_7,"100+,517-,275-,297+,541+,314-",True,plasmid_7,100,5017,0.482401,0.57066,6,0.369942,False
plasmid_8,"411+,193+,62+,120+,82-,496-,540-,518-,203-",True,plasmid_8,120,17278,0.874711,0.742447,34,0.366072,False
plasmid_9,"127+,514+,177-,444+",True,plasmid_9,444,3928,0.684328,0.825866,7,0.387475,False
plasmid_10,"124-,38-,177+,514-",False,plasmid_10,177,15598,0.359544,0.074304,4,0.339659,False
plasmid_11,177+,False,plasmid_11,177,1163,0.444612,0.995701,4,0.372313,False
plasmid_12,"435-,146+,184+,31+,184+,19+,261-",False,plasmid_12,184,44169,0.679671,0.043469,1,0.38047,False
plasmid_13,"186+,213+,230-,169+,451-",True,plasmid_13,169,3804,0.56798,0.490799,9,0.326498,False
plasmid_14,"557-,327-,502-,510+,122+,457+,306+,256+",True,plasmid_14,122,4516,0.691489,0.524358,9,0.357174,False
plasmid_15,126+,True,plasmid_15,126,2460,0.462553,0.728862,5,0.39878,False
plasmid_16,"1+,5+,501+,327+",False,plasmid_16,501,544477,0.892637,0.000174,1,0.373696,False
plasmid_17,"517+,501+,327+",False,plasmid_17,501,653,1.13312,0.145482,1,0.385911,False
plasmid_18,"502+,327+",False,plasmid_18,502,519,0.742199,0.179191,1,0.379576,False
