,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"64+,67+,42+,45-,2+,83-,25-,81+,31+,12-,69+",False,plasmid_0,81,719578,1.003168,0.006965,9,0.369947,False
plasmid_1,"65-,67+,41+,45-,5-,69+,60+,73-,52+,53-,3+,46-,25-,81+,31+",False,plasmid_1,81,478804,1.042256,0.04411,60,0.385381,False
plasmid_2,"8-,32+,13+,33+,19-,35-,26-,33+,1-,83-,25-,81+,31+,85+,9+",False,plasmid_2,81,952382,0.973446,0.035012,169,0.373259,False
plasmid_3,"25+,46+,6-,63+,48+,78-,10+,63+,49-,78-,16-,62-,57+,82-,23-,82+",True,plasmid_3,10,262910,1.089721,0.325613,285,0.368472,False
plasmid_4,"57-,62+,17+,74-,71-,72-,72-",True,plasmid_4,17,17822,0.866964,0.499607,26,0.2966,False
plasmid_5,24+,True,plasmid_5,24,5143,76.650011,0.700953,8,0.368073,True
plasmid_6,31+,True,plasmid_6,31,1795,1.729625,0.872981,2,0.513649,False
plasmid_7,"25+,83+",True,plasmid_7,25,3359,0.584307,0.924085,4,0.493004,False
plasmid_8,"61+,73-,51-,53-,7+,35+,28-,33-,11-,35-,18-,35+,15-,72+",False,plasmid_8,35,270997,1.016127,0.015864,10,0.360849,False
plasmid_9,33+,True,plasmid_9,33,1681,0.605485,0.785247,5,0.393813,False
