,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"46-,146-,10-,166-,58+,100-,182+,139-,198-,187-,94-,185-,1+",False,plasmid_0,182,253341,1.157898,0.01003,10,0.386965,False
plasmid_1,"39+,100-,182+,139-,198-,187-,94-,129-,38+,177-,81+",False,plasmid_1,182,64765,1.343139,0.035343,12,0.405265,False
plasmid_2,22+,True,plasmid_2,22,36841,0.71764,0.907304,61,0.352868,False
plasmid_3,60+,True,plasmid_3,60,12891,1.442583,0.876891,30,0.39609,False
plasmid_4,77+,True,plasmid_4,77,5553,1.033913,0.701783,2,0.364308,False
plasmid_5,"93-,127+,106+,125+,113+,125-,14-",False,plasmid_5,113,68837,0.803794,0.10384,127,0.373912,False
plasmid_6,"54-,185+,94+,187+,198+",False,plasmid_6,185,20166,0.898278,0.035158,11,0.388476,False
plasmid_7,"3+,129+,94+,188+,199+",False,plasmid_7,129,112255,1.073812,0.015973,25,0.387038,False
plasmid_8,"129+,94+,188+",False,plasmid_8,129,3413,4.585452,0.168473,8,0.507471,False
plasmid_9,100+,True,plasmid_9,100,2111,6.883704,0.742302,2,0.47892,False
plasmid_10,"2+,135+,30+,110+,114+",False,plasmid_10,110,150660,0.885302,0.019129,7,0.379855,False
plasmid_11,"124+,110+,62-",False,plasmid_11,110,12439,0.562434,0.106118,5,0.353565,False
plasmid_12,110+,True,plasmid_12,110,1685,1.18186,0.783383,5,0.392878,False
plasmid_13,"34+,192+,123+,191-,27-",False,plasmid_13,123,62587,1.153871,0.013086,3,0.390001,False
plasmid_14,"6+,190+,123+,72+",False,plasmid_14,123,96246,0.948011,0.00692,1,0.372109,False
plasmid_15,"44-,192+,123+",False,plasmid_15,123,23887,1.069582,0.027881,1,0.382342,False
plasmid_16,"137-,121-,184+,190+,123+",False,plasmid_16,123,2606,2.45695,0.255564,1,0.389102,False
plasmid_17,"9-,169+,123+",False,plasmid_17,123,73802,0.932593,0.009024,1,0.376372,False
plasmid_18,"169+,123+",False,plasmid_18,123,1192,0.691594,0.558725,1,0.350671,False
