,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"14+,33+,3+,32+,78-,29-,39+,41+,43+,47+,43+,27-,36+,18+,36+,20-,21+,6-",False,plasmid_0,47,519997,1.08236,0.065091,101,0.3781,False
plasmid_1,"43+,47+",False,plasmid_1,47,565,0.557821,0.672566,5,0.509735,False
plasmid_2,"9-,65-,29+,60+,32-,49+,13-",False,plasmid_2,60,153001,1.066913,0.031006,7,0.382664,False
plasmid_3,"33-,11+,21+,5+,36-,12-,39-,29+,60+,32-,49+,66+,17+",False,plasmid_3,60,369222,1.117902,0.078313,84,0.38056,False
plasmid_4,"74+,55+,67-,72-,55+,1+,65-,29+,60+,32-",False,plasmid_4,60,930990,0.902986,0.009494,21,0.372959,False
plasmid_5,"2+,38+,73-,35-,38+,26+,37+,35+,10+,56+,40+,37+",False,plasmid_5,40,385863,0.992961,0.168586,256,0.366848,False
plasmid_6,"34+,36+,28-,45-",True,plasmid_6,34,6248,0.643455,0.304417,9,0.331626,False
plasmid_7,19+,True,plasmid_7,19,24887,0.945257,0.573753,58,0.337124,False
plasmid_8,32+,True,plasmid_8,32,1815,4.856434,0.863361,2,0.510193,False
plasmid_9,"39-,29+",True,plasmid_9,29,3893,4.286505,0.896224,9,0.497046,False
plasmid_10,"65-,29+",True,plasmid_10,29,3363,0.481628,0.922985,4,0.49331,False
plasmid_11,65+,False,plasmid_11,65,80,0.594397,0.925,1,0.475,False
plasmid_12,"22-,36+,25-,57-,58-,57-,50-",False,plasmid_12,36,23019,0.591341,0.050437,5,0.31878,False
plasmid_13,21+,True,plasmid_13,21,18033,0.76183,0.888981,53,0.387068,False
plasmid_14,"38+,73-,8+",False,plasmid_14,38,114773,0.822208,0.005986,67,0.354752,False
plasmid_15,38+,False,plasmid_15,38,787,0.458256,0.872935,67,0.364676,False
