,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"52-,57-,62-,57+,47-,88+,41+",True,plasmid_0,41,39588,0.83425,0.787764,84,0.332929,False
plasmid_1,"71-,86-,34-,78-,63+,88+,28+,86+,67-,79+,104+,92+,103+,83+,93+,97+,48-",True,plasmid_1,97,71755,1.118568,0.712828,131,0.354484,False
plasmid_2,98+,False,plasmid_2,98,357,0.825355,0.896359,1,0.352941,False
plasmid_3,45+,True,plasmid_3,45,8993,0.648502,0.704882,17,0.311909,False
plasmid_4,"78-,58+",True,plasmid_4,58,5151,1.353612,0.528053,3,0.340516,True
plasmid_5,"86+,67-,75+,104+,91+,103+,82+",False,plasmid_5,82,7127,1.021735,0.223376,8,0.371966,False
plasmid_6,"85-,11-,84-,23-,78-,63+,88+",False,plasmid_6,63,123140,1.106362,0.026368,5,0.379438,False
plasmid_7,70+,True,plasmid_7,70,2199,0.838763,0.527513,4,0.355161,False
plasmid_8,"7+,107-,80+,36-,81+",False,plasmid_8,80,143498,1.074535,0.0083,2,0.378166,False
plasmid_9,"16+,107-,80+,44-,74-",False,plasmid_9,80,76892,1.121585,0.015489,2,0.369986,False
plasmid_10,"107-,80+,29+,111+",False,plasmid_10,80,25477,0.974746,0.046748,2,0.371198,False
plasmid_11,"107-,80+,46+",False,plasmid_11,80,9824,0.585003,0.121234,2,0.334996,False
plasmid_12,"66+,80+,65+",False,plasmid_12,80,7170,0.438428,0.166109,2,0.313808,False
plasmid_13,80+,False,plasmid_13,80,1268,2.605529,0.939274,2,0.433754,False
plasmid_14,"110-,12+,84+",False,plasmid_14,84,75823,1.158293,0.012661,1,0.396054,False
plasmid_15,84+,False,plasmid_15,84,1063,1.491405,0.903104,1,0.344309,False
