,chain,putative,name,seed,length,mean_read_depth,gene_density,num_cds,gc_content,circular
plasmid_0,"14-,61-,85+,53-,81-,66-,30-,80-,2-,62-,4-",False,plasmid_0,85,561837,1.123306,0.013935,21,0.383008,False
plasmid_1,"22-,76-,61-,85+,53-,81-,66-,20-",False,plasmid_1,85,105651,0.984644,0.060075,29,0.38277,False
plasmid_2,52+,False,plasmid_2,52,4115,0.315268,0.881896,5,0.336087,False
plasmid_3,47+,True,plasmid_3,47,5293,1.09076,0.931986,8,0.386926,False
plasmid_4,51+,True,plasmid_4,51,4721,1.373754,0.807244,10,0.408812,False
plasmid_5,60+,True,plasmid_5,60,1832,0.438613,0.637009,1,0.318777,False
plasmid_6,35+,False,plasmid_6,35,12605,0.346536,0.582547,89,0.329552,False
plasmid_7,40+,False,plasmid_7,40,7624,0.342246,0.679433,14,0.358342,False
plasmid_8,54+,False,plasmid_8,54,2817,0.34695,0.626198,5,0.361377,False
plasmid_9,39+,True,plasmid_9,39,8158,2.402418,0.573915,30,0.349718,True
plasmid_10,"28-,65+,46+",True,plasmid_10,46,33680,0.754004,0.53171,76,0.36927,False
plasmid_11,59+,True,plasmid_11,59,1943,1.076893,0.625322,12,0.386001,False
plasmid_12,"55-,63-,83+,67-,78+,26+",True,plasmid_12,26,33123,0.514371,0.504332,26,0.373275,False
plasmid_13,49+,True,plasmid_13,49,5107,16.346651,0.506168,6,0.369884,True
plasmid_14,61+,True,plasmid_14,61,1815,9.739094,0.863361,2,0.510193,False
plasmid_15,"66+,81+,53+",True,plasmid_15,53,3893,6.698282,0.896224,9,0.496789,False
plasmid_16,"29-,69-,33+,53+,91-",False,plasmid_16,53,49195,0.77108,0.073646,12,0.375404,False
plasmid_17,"56-,71-,43+,72-,48-,78-,68-,83-,64+",True,plasmid_17,43,16204,0.545135,0.450444,28,0.369909,False
