pMG2200_01	10	100.0	2532	0	0	1	2532	837	3368	0.0	4676.0
pMG2200_02	10	100.0	2004	0	0	1	2004	3358	5361	0.0	3701.0
pMG2200_03	10	100.0	381	0	0	1	381	5368	5748	0.0	704.0
pMG2200_04	10	99.94200000000001	1716	0	1	1	1716	5985	7699	0.0	3162.0
pMG2200_05	10	100.0	681	0	0	1	681	7752	8432	0.0	1258.0
pMG2200_06	10	100.0	1152	0	0	1	1152	8642	9793	0.0	2128.0
pMG2200_07	10	100.0	1083	0	0	1	1083	9790	10872	0.0	2001.0
pMG2200_08	10	100.0	243	0	0	1	243	10927	11169	2.539999999999999e-127	449.0
pMG2200_09	10	100.0	327	0	0	1	327	11170	11496	7.029999999999997e-174	604.0
pMG2200_10	10	100.0	337	0	0	1	337	11588	11924	2.0199999999999997e-179	623.0
pMG2200_42	10	100.0	174	0	0	1	174	12053	12226	3.989999999999999e-89	322.0
pMG2200_43	10	100.0	942	0	0	1	942	12233	13174	0.0	1740.0
pMG2200_44	10	100.0	282	0	0	1	282	13546	13827	6.219999999999998e-149	521.0
pMG2200_45	10	100.0	393	0	0	1	393	13820	14212	0.0	726.0
pMG2200_46	10	100.0	2061	0	0	1	2061	14205	16265	0.0	3807.0
pMG2200_47	10	100.0	1659	0	0	1	1659	16342	18000	0.0	3064.0
pMG2200_48	10	100.0	1344	0	0	1	1344	19530	18187	0.0	2483.0
pMG2200_49	10	100.0	774	0	0	1	774	20303	19530	0.0	1430.0
pMG2200_50	10	100.0	552	0	0	1	552	20998	20447	0.0	1020.0
pMG2200_51	10	100.0	174	0	0	1	174	21195	21022	3.989999999999999e-89	322.0
pMG2200_52	10	100.0	186	0	0	1	186	21383	21198	9.189999999999998e-96	344.0
pMG2200_53	10	100.0	201	0	0	1	201	21679	21879	4.5899999999999994e-104	372.0
pMG2200_54	10	100.0	231	0	0	1	231	22211	21981	1.1299999999999996e-120	427.0
pMG2200_55	10	100.0	393	0	0	1	393	22368	22760	0.0	726.0
pMG2200_56	10	100.0	453	0	0	1	453	22826	23278	0.0	837.0
pMG2200_57	10	100.0	153	0	0	1	153	23292	23444	1.6299999999999995e-77	283.0
pMG2200_58	10	100.0	591	0	0	1	591	23456	24046	0.0	1092.0
pMG2200_59	10	100.0	321	0	0	1	321	24052	24372	1.4899999999999995e-170	593.0
pMG2200_60	10	100.0	246	0	0	1	246	24480	24725	5.539999999999998e-129	455.0
pMG2200_61	10	100.0	183	0	0	1	183	24779	24961	4.199999999999999e-94	339.0
pMG2200_62	10	100.0	717	0	0	1	717	25156	25872	0.0	1325.0
pMG2200_63	10	100.0	1788	0	0	1	1788	26010	27797	0.0	3302.0
pMG2200_64	10	100.0	636	0	0	1	636	27983	28618	0.0	1175.0
pMG2200_65	10	100.0	432	0	0	1	432	28641	29072	0.0	798.0
pMG2200_66	10	100.0	528	0	0	1	528	29075	29602	0.0	976.0
