pAMalpha1_p4	34	99.556	225	1	0	1	225	1270	1494	1.03e-115	411
pAMalpha1_p4	20	97.403	77	2	0	1	77	10535	10611	9.02e-32	132
pAMalpha1_p5	34	100.000	297	0	0	1	297	850	1146	2.83e-157	549
pAMalpha1_p6	34	100.000	723	0	0	1	723	1	723	0.0	1336
pAMalpha1_p7	34	100.000	312	0	0	1	312	3915	4226	1.37e-165	577
pAMalpha1_p8	34	100.000	201	0	0	1	201	3692	3892	4.31e-104	372
pAMalpha1_p9	34	99.881	1680	2	0	1	1680	1924	3603	0.0	3092
pMG2200_48	20	86.336	1332	174	8	17	1344	6162	7489	0.0	1445
pMG2200_50	20	98.901	546	6	0	1	546	4688	5233	0.0	976
pMG2200_51	20	98.851	174	2	0	1	174	4491	4664	8.11e-86	311
pMG2200_52	20	99.462	186	1	0	1	186	4303	4488	4.01e-94	339
pMG2200_53	20	99.502	201	1	0	1	201	3561	3361	2.01e-102	366
pMG2200_54	26	100.000	231	0	0	1	231	15021	14791	1.06e-120	427
pMG2200_55	26	98.982	393	4	0	1	393	15178	15570	0.0	704
pMG2200_56	26	98.013	453	9	0	1	453	15636	16088	0.0	787
pMG2200_57	26	94.118	153	9	0	1	153	16102	16254	1.56e-62	233
pMG2200_58	26	83.980	593	79	12	1	591	16266	16844	1.26e-158	555
pMG2200_58	26	100.000	31	0	0	21	51	16315	16285	4.32e-09	58.4
pMG2200_59	26	96.573	321	11	0	1	321	16935	17255	3.10e-152	532
pMG2200_95	36	96.907	291	9	0	1	291	486	196	6.26e-139	488
pMG2200_95	31	91.250	80	6	1	208	287	1399	1321	2.05e-24	108
pMG2200_104	29	96.296	297	11	0	1	297	5171	5467	6.46e-139	488
pMG2200_105	29	91.800	2683	203	17	1	2676	5487	8159	0.0	3720
pMG2200_108	20	95.442	2238	91	3	1691	3927	30242	28015	0.0	3557
pMG2200_108	20	90.201	796	74	4	1	794	31905	31112	0.0	1035
pMG2200_109	20	96.825	315	10	0	1	315	27918	27604	1.44e-150	527
pCF10_04	36	96.296	297	9	2	1	296	486	191	2.25e-138	486
pCF10_04	31	90.909	88	6	2	208	294	1399	1313	3.40e-27	117
pCF10_12	29	95.538	381	17	0	1	381	4218	4598	1.67e-175	610
pCF10_13	29	98.168	273	5	0	1	273	4598	4870	1.24e-135	477
pCF10_14	29	96.774	186	6	0	1	186	5171	5356	8.90e-86	311
pCF10_15	29	96.910	1068	33	0	1603	2670	7089	8156	0.0	1790
pCF10_15	29	96.125	929	36	0	1	929	5487	6415	0.0	1517
pCF10_16	20	95.024	2291	110	3	1630	3918	30303	28015	0.0	3596
pCF10_16	20	95.592	794	35	0	1	794	31905	31112	0.0	1273
pCF10_17	20	98.599	357	5	0	1	357	27954	27598	0.0	632
pCF10_18	20	99.767	858	2	0	1	858	27570	26713	0.0	1574
pCF10_19	20	98.889	900	10	0	1	900	26671	25772	0.0	1607
pCF10_20	20	99.540	435	2	0	1	435	25752	25318	0.0	793
pCF10_21	20	98.684	228	3	0	1	228	25271	25044	4.89e-114	405
